City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,marana,32.4367,-111.2254,25.19,14,28,4.12,US,1680920377
366,kiunga,-6.1219,141.2906,31.47,57,97,0.06,PG,1680920377
367,abu dhabi,24.4667,54.3667,24.97,73,100,2.06,AE,1680919862
368,juneau,58.3019,-134.4197,5.0,95,100,2.06,US,1680920375
369,kondoa,-4.9,35.7833,14.74,98,7,1.63,TZ,1680920378
370,kenai,60.5544,-151.2583,0.05,46,0,4.63,US,1680920378
371,guiratinga,-16.3494,-53.7583,20.86,94,98,0.85,BR,1680920378
372,sikandra,26.3667,79.65,26.37,14,69,2.37,IN,1680920378
373,tautira,-17.7333,-149.15,28.77,75,100,9.71,PF,1680920378
374,lockhart,28.6194,-81.4426,24.99,78,100,8.23,US,1680920379
375,mucuri,-18.0864,-39.5508,24.74,87,22,3.09,BR,1680920379
376,aasiaat,68.7098,-52.8699,-16.38,98,85,1.93,GL,1680920379
377,kabarnet,0.4919,35.743,13.7,83,14,1.15,KE,1680920379
378,qiongshan,20.0058,110.3542,23.99,83,100,7.0,CN,1680920379
379,ronda,36.7423,-5.1671,8.27,24,0,2.76,ES,1680920380
380,enumclaw,47.2043,-121.9915,9.55,88,100,2.27,US,1680920381
381,miles city,46.4083,-105.8406,13.54,26,0,5.66,US,1680920381
382,cabedelo,-6.9811,-34.8339,26.37,85,82,3.73,BR,1680920381
383,ruiru,-1.1606,36.9567,18.71,94,75,3.09,KE,1680920381
384,catio,11.2833,-15.25,23.84,73,86,2.35,GW,1680920381
385,broome,42.2506,-75.833,1.48,62,0,2.57,US,1680920382
386,charyshskoye,51.3978,83.5598,-2.1,91,100,3.01,RU,1680920382
387,constitucion,-35.3333,-72.4167,15.32,51,77,4.08,CL,1680920382
388,makakilo city,21.3469,-158.0858,26.18,67,40,7.2,US,1680920382
389,noumea,-22.2763,166.4572,29.99,99,16,3.88,NC,1680920382
390,airai,-8.9266,125.4092,19.83,69,100,1.72,TL,1680920383
391,xuddur,4.1213,43.8894,23.91,81,39,6.8,SO,1680920383
392,zeljezno polje,44.4083,17.9319,3.48,81,100,0.97,BA,1680920383
393,kununurra,-15.7667,128.7333,30.99,74,100,2.57,AU,1680920383
394,yadgir,16.7667,77.1333,28.11,47,5,3.46,IN,1680920384
395,oga,46.4631,10.347,-0.11,95,80,2.14,IT,1680920384
396,balsas,-7.5325,-46.0356,22.92,89,83,0.49,BR,1680920151
397,karasburg,-28.0167,18.75,14.23,54,0,3.81,NA,1680920384
398,lishu,43.3047,124.3278,7.36,12,1,4.91,CN,1680920384
399,batagay-alyta,67.8006,130.4114,-20.51,86,71,1.57,RU,1680920384
400,kudahuvadhoo,2.6708,72.8944,27.68,67,81,0.49,MV,1680920384
401,petropavlovsk-kamchatskiy,53.0452,158.6483,0.33,93,100,4.0,RU,1680920385
402,ekhabi,53.5102,142.9671,-1.58,77,100,8.15,RU,1680920385
403,terrace,54.5163,-128.6035,6.95,65,75,8.75,CA,1680920385
404,meiganga,6.5167,14.3,20.04,78,92,0.94,CM,1680920385
405,taltal,-25.4,-70.4833,19.51,83,36,1.53,CL,1680920228
406,roblin,51.23,-101.3565,-2.92,86,96,7.07,CA,1680920385
407,college,64.8569,-147.8028,-5.52,44,20,2.57,US,1680920133
408,kotri,25.366,68.3122,26.02,21,0,3.01,PK,1680920386
409,coquimbo,-29.9533,-71.3436,15.85,88,100,1.54,CL,1680919865
410,cidreira,-30.1811,-50.2056,20.84,77,96,4.68,BR,1680920385
411,cooma,-36.2333,149.1333,14.68,55,94,6.33,AU,1680920386
412,walvis bay,-22.9575,14.5053,14.91,93,12,2.2,NA,1680920386
413,halifax,44.6453,-63.5724,3.61,46,100,4.47,CA,1680920032
414,blackwater,-23.5833,148.8833,31.68,18,3,5.87,AU,1680920387
415,puerto del rosario,28.5004,-13.8627,17.86,72,0,1.54,ES,1680920387
416,oranjestad,12.524,-70.027,26.06,83,20,7.2,AW,1680920262
417,kazaki,52.6248,38.2649,4.07,72,100,3.33,RU,1680920387
418,staryy nadym,65.6118,72.6842,-2.92,93,100,8.33,RU,1680920387
419,chulumani,-16.4096,-67.5263,16.82,95,98,0.96,BO,1680920387
420,ust-kan,50.9276,84.761,1.99,98,100,0.11,RU,1680920387
421,cartagena,10.3997,-75.5144,25.79,83,40,4.12,CO,1680920099
422,oriximina,-1.7656,-55.8661,23.32,91,90,1.4,BR,1680920264
423,port hawkesbury,45.6169,-61.3485,1.77,75,100,5.66,CA,1680920388
424,itoman,26.1247,127.6694,20.43,53,40,11.32,JP,1680920388
425,floro,61.5996,5.0328,6.09,70,26,3.09,NO,1680920314
426,pulivendla,14.4167,78.2333,27.61,55,0,3.68,IN,1680920388
427,dubna,56.7333,37.1667,0.2,75,0,2.03,RU,1680920388
428,pakxe,15.1167,105.7833,28.08,69,20,4.12,LA,1680920388
429,saryg-sep,51.5,95.6,2.08,59,100,0.74,RU,1680920389
430,sergeyevka,53.88,67.4158,-4.75,47,0,1.6,KZ,1680920389
431,velingrad,42.0272,23.9957,0.61,83,39,1.6,BG,1680920389
432,beyneu,45.3167,55.2,13.5,67,99,3.61,KZ,1680920389
433,terney,45.0503,136.6092,5.91,39,65,4.39,RU,1680920389
434,muisne,0.6,-80.0333,25.97,81,100,2.16,EC,1680920390
435,mica,46.3667,24.4167,2.3,100,100,1.54,RO,1680920390
436,polson,47.6936,-114.1632,6.2,82,100,0.75,US,1680920390
437,kieta,-6.2167,155.6333,29.95,68,100,2.67,PG,1680920390
438,nhulunbuy,-12.2333,136.7667,31.34,70,40,4.63,AU,1680920390
439,matamoros,25.5333,-103.25,26.06,21,0,1.54,MX,1680919836
440,ludvika,60.1496,15.1878,-3.11,98,96,1.82,SE,1680920390
441,yanji,42.9075,129.5078,4.11,38,91,6.74,CN,1680920391
442,verkhnevilyuysk,63.4453,120.3167,-16.76,74,66,3.97,RU,1680920391
443,horta,38.5333,-28.6333,10.57,77,38,2.68,PT,1680920392
444,beloha,-25.1667,45.05,22.6,88,73,1.65,MG,1680920392
445,eureka,40.8021,-124.1637,11.53,84,100,0.45,US,1680920371
446,kahului,20.8947,-156.47,25.01,69,40,10.8,US,1680919881
447,el dorado,38.7666,-120.5177,10.29,81,100,1.27,US,1680920268
448,amazar,53.858,120.875,-0.81,73,48,1.81,RU,1680920392
449,ozernovskiy,51.5,156.5167,1.49,90,100,6.49,RU,1680920392
450,jandaia do sul,-23.6031,-51.6433,20.36,96,100,1.21,BR,1680920392
451,rawson,-43.3002,-65.1023,12.89,54,100,6.55,AR,1680920392
452,kango,0.1943,10.0951,23.47,98,100,0.38,GA,1680920393
453,pucallpa,-8.3791,-74.5539,22.02,94,75,1.03,PE,1680920393
454,henties bay,-22.116,14.2845,15.55,93,52,2.56,NA,1680920333
455,anloga,5.7947,0.8973,27.95,79,100,5.31,GH,1680920174
456,morondava,-20.2833,44.2833,24.57,85,98,1.8,MG,1680920301
457,pervomayskiy,53.2485,40.2871,3.08,79,58,3.27,RU,1680920393
458,terrasini,38.146,13.0844,11.79,66,0,3.09,IT,1680920393
459,lima,-12.0432,-77.0282,25.5,80,40,5.14,PE,1680919947
460,sidi ali,36.0998,0.4206,10.6,70,0,1.86,DZ,1680920394
461,vanavara,60.34,102.2797,-20.06,78,85,6.0,RU,1680920394
462,north platte,41.1239,-100.7654,15.94,22,0,5.66,US,1680920042
463,sao joao da barra,-21.6403,-41.0511,24.24,90,100,2.5,BR,1680920394
464,bambanglipuro,-7.95,110.2833,27.61,70,100,0.85,ID,1680920394
465,padang,-0.9492,100.3543,28.03,74,95,1.07,ID,1680920394
466,imbituba,-28.24,-48.6703,21.03,89,94,1.46,BR,1680920228
467,moose factory,51.2585,-80.6094,-5.0,54,100,4.63,CA,1680920395
468,alice springs,-23.7,133.8833,27.34,33,1,6.17,AU,1680920318
469,kasempa,-13.4584,25.8338,15.21,97,100,1.75,ZM,1680920395
470,rio verde de mato grosso,-18.9181,-54.8442,21.85,91,100,0.67,BR,1680920395
471,nantucket,41.2835,-70.0995,8.08,48,0,6.69,US,1680920256
472,maloy,61.9353,5.1136,5.96,62,52,2.62,NO,1680920395
473,zangakatun,39.8212,45.0406,5.7,72,100,2.9,AM,1680920396
474,benguela,-12.5763,13.4055,25.64,89,100,1.35,AO,1680920396
475,altay,47.8667,88.1167,5.02,71,100,2.17,CN,1680920396
476,zhangye,38.9342,100.4517,11.2,20,1,1.22,CN,1680920396
477,santa vitoria do palmar,-33.5189,-53.3681,17.05,79,12,2.03,BR,1680920396
478,waingapu,-9.6567,120.2641,28.45,69,100,1.57,ID,1680920396
479,ouro branco,-20.5208,-43.6919,17.49,96,96,1.48,BR,1680920396
480,gamba,-2.65,10.0,25.62,88,100,1.54,GA,1680920397
481,ambon,-3.6954,128.1814,29.08,74,40,2.57,ID,1680920397
482,ahipara,-35.1667,173.1667,19.58,61,100,3.71,NZ,1680920397
483,vanimo,-2.6741,141.3028,28.01,78,100,1.27,PG,1680920397
484,diebougou,10.9667,-3.25,28.47,55,43,3.6,BF,1680920398
485,anrochte,51.5667,8.3333,5.44,88,19,0.48,DE,1680920398
486,dawlatabad,36.4141,64.9053,20.64,30,81,1.43,AF,1680920398
487,korem,12.5058,39.5228,12.87,70,58,0.23,ET,1680920398
488,kodinsk,58.6881,99.1844,-15.31,63,85,4.64,RU,1680920399
489,xudat,41.631,48.681,7.99,76,8,1.03,AZ,1680920399
490,havre-saint-pierre,50.2334,-63.5986,-2.0,50,0,8.23,CA,1680920399
491,springhill,33.006,-93.4668,11.12,84,100,2.94,US,1680920132
492,slantsy,59.1182,28.0914,-2.08,98,48,1.27,RU,1680920400
493,lebyazhye,55.2689,66.4947,-5.41,43,6,2.61,RU,1680920400
494,rumonge,-3.9736,29.4386,21.22,83,25,2.18,BI,1680920400
495,zlynka,52.4267,31.7378,7.27,91,100,2.44,RU,1680920401
496,poum,-20.2333,164.0167,25.21,66,0,1.84,NC,1680920401
497,husavik,66.0449,-17.3389,5.07,84,98,9.45,IS,1680920326
498,goure,13.9835,10.2704,27.13,12,62,2.47,NE,1680920401
499,gizo,-8.103,156.8419,29.45,64,100,0.7,SB,1680920401
500,karlskoga,59.3267,14.5239,-0.38,96,63,1.68,SE,1680920402
501,killybegs,54.6333,-8.45,7.17,78,100,6.3,IE,1680920402
502,tocopilla,-22.092,-70.1979,21.78,75,18,2.01,CL,1680920402
503,alamosa,37.4695,-105.87,7.99,25,0,3.6,US,1680920403
504,berlevag,70.8578,29.0864,2.0,93,100,8.75,NO,1680920404
505,la peca,-5.6111,-78.435,19.77,95,94,0.82,PE,1680920234
506,shelburne,44.0787,-80.2041,-1.75,77,0,2.13,CA,1680920404
507,vestmannaeyjar,63.4427,-20.2734,8.04,80,100,13.56,IS,1680920404
508,biak,-0.9131,122.8766,28.87,62,100,1.36,ID,1680920404
509,rolla,37.9514,-91.7713,12.08,30,0,3.09,US,1680920190
510,kungurtug,50.5994,97.5228,0.8,58,99,0.61,RU,1680920405
511,yelizovo,53.1873,158.3805,1.08,93,100,4.0,RU,1680920406
512,shu,43.5983,73.7614,8.99,77,27,2.47,KZ,1680920406
513,sandwick,60.0,-1.25,6.9,81,100,4.63,GB,1680920406
514,jacareacanga,-6.2222,-57.7528,22.65,99,100,1.11,BR,1680920406
515,zarate,-34.0981,-59.0286,18.35,81,2,1.79,AR,1680920406
516,korla,41.7597,86.1469,9.59,17,55,2.0,CN,1680920407
517,tombouctou,20.0,-3.0,23.08,18,6,4.35,ML,1680920407
518,plouzane,48.3833,-4.6167,7.03,81,0,4.12,FR,1680920407
519,safaga,26.7292,33.9365,24.2,36,0,2.35,EG,1680920408
520,kouango,4.9934,19.9619,24.82,70,100,0.45,CF,1680920408
521,araouane,18.9048,-3.5265,24.62,13,10,4.2,ML,1680920409
522,snezhnogorsk,69.1933,33.2531,2.88,88,100,9.17,RU,1680920409
523,mbandaka,0.0487,18.2603,22.36,91,21,1.65,CD,1680920409
524,kaoma,-14.7833,24.8,15.53,79,66,2.36,ZM,1680920409
525,acari,-15.4311,-74.6158,23.87,78,20,1.15,PE,1680920409
526,novi pazar,43.1367,20.5122,1.4,94,97,0.54,RS,1680920410
527,los llanos de aridane,28.6585,-17.9182,14.86,78,0,3.6,ES,1680920410
528,piranshahr,36.701,45.1413,6.47,64,16,4.24,IR,1680920410
529,melfort,52.8667,-104.6177,-2.93,80,6,9.26,CA,1680920410
530,kloulklubed,7.0419,134.2556,28.28,72,100,6.06,PW,1680920411
531,lasa,46.6166,10.7002,2.98,94,90,2.32,IT,1680920411
532,dakar,14.6937,-17.4441,21.49,86,100,8.14,SN,1680919808
533,mastic beach,40.7668,-72.8521,8.89,44,0,3.6,US,1680920411
534,kirkland lake,48.1446,-80.0377,-6.84,63,72,0.51,CA,1680920411
535,bashtanka,47.4072,32.4387,6.55,75,92,3.65,UA,1680920412
536,mpika,-11.8343,31.4529,16.3,99,82,2.12,ZM,1680920353
537,alta floresta,-9.8756,-56.0861,21.85,97,100,0.14,BR,1680920412
538,bairiki,1.3292,172.9752,31.0,70,20,4.63,KI,1680920412
539,dingzhou,38.5131,114.9956,16.06,19,0,4.59,CN,1680920413
540,sulangan,11.1373,123.7228,26.87,77,69,5.69,PH,1680920413
541,wysokie mazowieckie,52.9166,22.5171,2.0,88,42,0.85,PL,1680920413
542,aripuana,-9.1667,-60.6333,21.71,98,40,0.32,BR,1680920413
543,krasni okny,47.5404,29.46,5.45,83,31,0.87,UA,1680920270
544,high level,58.5169,-117.136,9.06,49,75,2.57,CA,1680920414
545,dorverden,52.85,9.2333,5.88,92,100,2.51,DE,1680920414
546,la rioja,42.25,-2.5,3.88,40,91,2.89,ES,1680920371
547,nara,34.6851,135.8049,14.65,43,86,6.52,JP,1680920407
548,paita,-5.0892,-81.1144,26.54,78,41,4.31,PE,1680920415
549,mezhova,48.2532,36.7347,8.53,84,100,3.38,UA,1680920415
550,inongo,-1.95,18.2667,22.17,91,100,2.09,CD,1680920415
551,pangkalanbuun,-2.6833,111.6167,29.34,66,100,1.24,ID,1680920392
552,launceston,-41.45,147.1667,19.23,58,75,5.14,AU,1680920046
553,jumla,29.2747,82.1838,11.5,26,0,1.25,NP,1680920415
554,gao,16.6362,1.637,27.51,16,61,5.01,ML,1680920416
555,teya,60.3778,92.6267,-17.1,90,100,4.77,RU,1680920416
556,sierra vista,31.5545,-110.3037,19.5,15,0,4.12,US,1680920417
557,moerai,-22.4333,-151.3333,26.35,78,8,7.43,PF,1680920417
558,yenagoa,4.9247,6.2642,25.54,92,100,1.73,NG,1680920418
559,fairbanks,64.8378,-147.7164,-5.51,44,0,2.57,US,1680919865
